"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"02/11/2019","21:00","20.1","241","22.0","12.2","N/A","981.0","1.81","1.33","1.33","1.29","11.13"
"02/11/2019","21:05","20.8","236","22.7","12.2","N/A","980.9","1.80","1.77","1.78","1.29","11.13"
"02/11/2019","21:10","18.6","231","20.7","12.2","N/A","980.9","1.84","1.26","1.49","1.29","11.13"
"02/11/2019","21:15","21.9","231","24.6","12.3","N/A","981.0","1.83","1.70","1.71","1.39","15.06"
"02/11/2019","21:20","19.2","233","21.3","12.1","N/A","980.9","1.87","1.58","1.63","1.39","15.06"
"02/11/2019","21:25","16.8","265","18.3","12.0","N/A","981.0","1.88","1.46","1.46","1.39","15.06"
"02/11/2019","21:30","18.5","258","19.8","11.9","N/A","981.0","1.89","1.22","1.42","1.27","15.06"
"02/11/2019","21:35","16.5","258","18.9","11.8","N/A","980.9","1.87","1.34","1.59","1.27","15.06"
"02/11/2019","21:40","16.8","262","17.8","11.7","N/A","981.0","1.90","1.31","1.31","1.27","15.06"
"02/11/2019","21:45","14.6","257","16.0","11.6","N/A","980.9","1.95","1.45","1.45","1.24","6.57"
"02/11/2019","21:50","13.5","249","14.6","11.6","N/A","980.9","1.92","1.62","1.62","1.24","6.57"
"02/11/2019","21:55","11.9","250","12.7","11.7","N/A","980.5","1.96","1.15","1.18","1.24","6.57"
"02/11/2019","22:00","11.3","244","12.4","11.8","N/A","980.7","2.00","1.12","1.25","1.21","13.48"
"02/11/2019","22:05","11.4","243","12.1","11.8","N/A","980.5","1.99","1.23","1.38","1.21","13.48"
"02/11/2019","22:10","13.5","237","15.5","11.8","N/A","980.5","2.02","1.36","1.36","1.21","13.48"
"02/11/2019","22:15","18.4","236","20.0","11.1","N/A","980.5","2.07","1.21","1.21","1.17","12.19"
"02/11/2019","22:20","15.4","245","16.1","11.2","N/A","980.4","2.07","1.19","1.19","1.17","12.19"
"02/11/2019","22:25","15.8","246","17.8","11.6","N/A","980.2","2.09","1.29","1.34","1.17","12.19"
"02/11/2019","22:30","15.6","247","17.6","11.8","N/A","980.2","2.13","1.11","1.31","1.19","15.06"
"02/11/2019","22:35","24.5","240","25.9","11.5","N/A","980.2","2.17","0.99","1.29","1.19","15.06"
"02/11/2019","22:40","18.0","238","21.1","11.4","N/A","980.4","2.15","1.32","1.33","1.19","15.06"
"02/11/2019","22:45","17.6","242","19.4","11.2","N/A","980.2","2.22","1.34","1.34","1.09","13.48"
"02/11/2019","22:50","16.7","240","17.8","11.4","N/A","980.4","2.26","1.14","1.14","1.09","13.48"
"02/11/2019","22:55","15.1","247","15.8","11.3","N/A","980.2","2.24","1.15","1.21","1.09","13.48"
"02/11/2019","23:00","13.8","244","15.4","11.4","N/A","980.4","2.25","0.91","1.53","1.16","17.07"
"02/11/2019","23:05","15.6","239","16.9","11.5","N/A","980.2","2.43","1.38","1.38","1.16","17.07"
"02/11/2019","23:10","15.0","237","17.7","11.5","N/A","980.2","2.39","1.05","1.05","1.16","17.07"
"02/11/2019","23:15","15.6","237","16.9","11.4","N/A","980.1","2.46","1.12","1.12","1.16","12.19"
"02/11/2019","23:20","14.7","236","15.9","11.5","N/A","980.2","2.51","1.48","1.49","1.16","12.19"
"02/11/2019","23:25","12.3","237","14.2","11.7","N/A","980.4","2.54","1.08","1.18","1.16","12.19"
"02/11/2019","23:30","13.4","242","14.7","11.6","N/A","980.2","2.60","0.92","0.92","1.12","13.48"
"02/11/2019","23:35","14.4","241","16.0","11.7","N/A","980.1","2.62","1.06","1.31","1.12","13.48"
"02/11/2019","23:40","13.3","244","14.4","11.7","N/A","980.2","2.67","1.20","1.21","1.12","13.48"
"02/11/2019","23:45","13.6","246","14.8","11.7","N/A","980.2","2.74","1.13","1.37","1.01","15.06"
"02/11/2019","23:50","13.0","247","14.4","11.6","N/A","980.1","2.79","0.95","1.09","1.01","15.06"
"02/11/2019","23:55","11.7","248","13.1","11.8","N/A","980.1","2.89","1.29","1.30","1.01","15.06"
