"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"05/11/2019","20:55","15.4","001","17.9","11.2","N/A","1004.3","2.99","0.59","0.59","0.64","17.07"
"05/11/2019","21:00","14.6","006","16.5","11.2","N/A","1004.5","2.95","0.72","0.73","0.67","15.06"
"05/11/2019","21:05","14.8","004","16.8","11.2","N/A","1004.3","2.92","0.55","0.73","0.67","15.06"
"05/11/2019","21:10","15.4","007","16.9","11.2","N/A","1004.5","2.87","0.71","0.78","0.67","15.06"
"05/11/2019","21:15","17.7","006","21.2","11.2","N/A","1004.7","2.85","0.47","0.56","0.72","17.07"
"05/11/2019","21:20","16.2","006","17.8","11.1","N/A","1004.7","2.82","0.45","0.69","0.72","17.07"
"05/11/2019","21:25","15.4","000","18.0","11.1","N/A","1004.5","2.75","0.61","0.61","0.72","17.07"
"05/11/2019","21:30","15.7","007","17.3","11.1","N/A","1004.7","2.73","0.47","0.47","0.54","17.07"
"05/11/2019","21:35","16.3","359","18.9","11.0","N/A","1004.8","2.71","0.43","0.51","0.54","17.07"
"05/11/2019","21:40","11.9","002","12.8","11.1","N/A","1005.0","2.67","0.99","1.00","0.54","17.07"
"05/11/2019","21:45","12.5","006","14.2","11.0","N/A","1005.0","2.65","0.60","0.60","0.65","17.07"
"05/11/2019","21:50","12.1","005","13.5","10.9","N/A","1005.0","2.60","0.66","0.74","0.65","17.07"
"05/11/2019","21:55","11.0","359","11.9","11.0","N/A","1005.0","2.58","0.60","0.61","0.65","17.07"
"05/11/2019","22:00","11.4","347","12.6","10.8","N/A","1005.0","2.56","0.75","0.75","0.65","15.06"
"05/11/2019","22:05","12.8","359","14.7","10.8","N/A","1005.0","2.50","0.52","0.80","0.65","15.06"
"05/11/2019","22:10","12.3","356","13.2","10.8","N/A","1005.1","2.49","0.57","0.57","0.65","15.06"
"05/11/2019","22:15","12.9","001","14.5","10.9","N/A","1005.1","2.44","0.69","0.74","0.60","17.07"
"05/11/2019","22:20","12.1","001","13.3","10.9","N/A","1005.0","2.43","0.59","0.59","0.60","17.07"
"05/11/2019","22:25","12.3","360","13.0","11.0","N/A","1005.1","2.44","0.57","0.57","0.60","17.07"
"05/11/2019","22:30","15.1","359","17.9","10.9","N/A","1005.1","2.42","0.45","0.45","0.47","17.07"
"05/11/2019","22:35","11.9","000","13.3","11.0","N/A","1005.5","2.39","0.63","0.70","0.47","17.07"
"05/11/2019","22:40","12.4","003","13.7","10.9","N/A","1005.5","2.39","0.67","0.67","0.47","17.07"
"05/11/2019","22:45","14.2","354","15.3","10.9","N/A","1005.3","2.36","0.43","0.64","0.63","17.07"
"05/11/2019","22:50","13.3","352","14.3","10.9","N/A","1005.5","2.36","0.34","0.34","0.63","17.07"
"05/11/2019","22:55","11.7","350","13.4","10.9","N/A","1005.6","2.37","0.52","0.53","0.63","17.07"
"05/11/2019","23:00","10.5","357","12.0","10.9","N/A","1005.6","2.33","0.60","0.60","0.51","12.19"
"05/11/2019","23:05","10.0","353","11.3","10.9","N/A","1005.6","2.31","0.38","0.47","0.51","12.19"
"05/11/2019","23:10","11.0","349","12.8","10.8","N/A","1005.6","2.33","0.55","0.55","0.51","12.19"
"05/11/2019","23:15","11.7","353","12.6","10.8","N/A","1005.6","2.32","0.59","0.59","0.54","15.06"
"05/11/2019","23:20","11.5","350","13.2","10.7","N/A","1005.6","2.31","0.56","0.56","0.54","15.06"
"05/11/2019","23:25","11.9","349","13.1","10.6","N/A","1005.8","2.32","0.47","0.47","0.54","15.06"
"05/11/2019","23:30","11.2","352","12.8","10.6","N/A","1005.8","2.29","0.52","0.52","0.51","17.07"
"05/11/2019","23:35","11.4","003","12.6","10.7","N/A","1005.8","2.28","0.68","0.68","0.51","17.07"
"05/11/2019","23:40","10.6","346","11.9","10.7","N/A","1005.8","2.32","0.69","0.69","0.51","17.07"
"05/11/2019","23:45","12.2","346","13.7","10.6","N/A","1005.8","2.33","0.24","0.43","0.54","15.06"
"05/11/2019","23:50","11.4","348","12.3","10.5","N/A","1005.9","2.35","0.53","0.61","0.54","15.06"
"05/11/2019","23:55","11.4","360","13.3","10.4","N/A","1005.8","2.35","0.58","0.67","0.54","15.06"
