"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"04/11/2019","21:00","09.1","154","09.7","11.7","N/A","986.1","2.66","1.34","1.34","0.97","15.06"
"04/11/2019","21:05","10.7","155","11.8","11.8","N/A","986.1","2.63","1.37","1.38","0.97","15.06"
"04/11/2019","21:10","10.5","149","11.3","11.8","N/A","985.9","2.59","0.99","1.24","0.97","15.06"
"04/11/2019","21:15","10.2","157","10.6","11.7","N/A","986.1","2.61","0.85","0.88","1.02","17.07"
"04/11/2019","21:20","09.5","154","10.1","11.7","N/A","986.1","2.56","1.06","1.20","1.02","17.07"
"04/11/2019","21:25","08.8","159","09.6","11.7","N/A","986.1","2.54","1.32","1.32","1.02","17.07"
"04/11/2019","21:30","08.9","161","09.5","11.8","N/A","986.2","2.56","0.84","1.14","1.06","15.06"
"04/11/2019","21:35","07.3","158","09.0","11.9","N/A","986.2","2.50","1.08","1.15","1.06","15.06"
"04/11/2019","21:40","09.3","151","09.9","11.9","N/A","986.2","2.50","1.36","1.37","1.06","15.06"
"04/11/2019","21:45","08.8","153","09.3","11.9","N/A","986.2","2.48","0.87","1.08","1.08","15.06"
"04/11/2019","21:50","10.6","155","11.6","12.0","N/A","986.4","2.48","1.16","1.26","1.08","15.06"
"04/11/2019","21:55","11.7","161","12.2","12.1","N/A","986.4","2.45","1.05","1.12","1.08","15.06"
"04/11/2019","22:00","13.2","173","14.1","12.0","N/A","986.2","2.46","0.77","1.00","1.02","17.07"
"04/11/2019","22:05","11.1","170","12.2","12.0","N/A","986.4","2.44","1.24","1.24","1.02","17.07"
"04/11/2019","22:10","11.0","177","12.1","12.1","N/A","986.4","2.43","1.60","1.61","1.02","17.07"
"04/11/2019","22:15","13.6","175","14.5","12.1","N/A","986.4","2.45","1.11","1.11","1.17","13.48"
"04/11/2019","22:20","09.9","168","11.3","12.2","N/A","986.4","2.46","1.12","1.12","1.17","13.48"
"04/11/2019","22:25","11.1","177","12.0","12.1","N/A","986.4","2.44","0.87","1.13","1.17","13.48"
"04/11/2019","22:30","11.0","178","11.7","11.9","N/A","986.4","2.42","1.29","1.30","1.01","15.06"
"04/11/2019","22:35","10.8","172","12.1","12.1","N/A","986.5","2.40","1.10","1.19","1.01","15.06"
"04/11/2019","22:40","10.3","178","11.1","12.2","N/A","986.4","2.47","1.37","1.38","1.01","15.06"
"04/11/2019","22:45","09.8","184","10.5","12.1","N/A","986.4","2.45","1.37","1.37","1.09","15.06"
"04/11/2019","22:50","09.1","181","09.7","12.1","N/A","986.5","2.45","1.38","1.38","1.09","15.06"
"04/11/2019","22:55","07.3","184","08.2","12.1","N/A","986.5","2.48","1.35","1.41","1.09","15.06"
"04/11/2019","23:00","08.0","180","08.8","12.0","N/A","986.5","2.47","1.17","1.17","1.27","12.19"
"04/11/2019","23:05","07.9","181","09.2","12.0","N/A","986.7","2.51","1.33","1.34","1.27","12.19"
"04/11/2019","23:10","07.6","174","08.5","12.1","N/A","986.8","2.47","1.00","1.62","1.27","12.19"
"04/11/2019","23:15","08.9","174","09.9","12.0","N/A","986.8","2.51","1.21","1.21","1.11","15.06"
"04/11/2019","23:20","07.9","176","08.9","11.9","N/A","987.0","2.54","1.60","1.61","1.11","15.06"
"04/11/2019","23:25","06.9","192","07.4","11.9","N/A","987.1","2.51","0.97","1.31","1.11","15.06"
"04/11/2019","23:30","04.7","187","05.5","12.0","N/A","987.1","2.56","1.13","1.21","1.11","12.19"
"04/11/2019","23:35","03.8","186","04.3","12.0","N/A","987.0","2.55","1.28","1.37","1.11","12.19"
"04/11/2019","23:40","03.8","168","04.4","12.1","N/A","987.3","2.56","0.98","1.21","1.11","12.19"
"04/11/2019","23:45","04.2","159","04.5","12.2","N/A","987.3","2.59","1.33","1.33","1.11","13.48"
"04/11/2019","23:50","04.1","141","04.5","12.1","N/A","987.1","2.60","1.64","1.65","1.11","13.48"
"04/11/2019","23:55","03.0","122","03.4","12.2","N/A","987.1","2.59","1.03","1.10","1.11","13.48"
